1017,2948356,Zootopia,2016,United States,"From the largest elephant to the smallest shrew, the city of Zootopia is a mammal metropolis where various animals live and thrive. When Judy Hopps becomes the first rabbit to join the police force, she quickly learns how tough it is to enforce the law. Determined to prove herself, Judy jumps at the opportunity to solve a mysterious case. Unfortunately, that means working with Nick Wilde, a wily fox who makes her job even harder.","Animation, Adventure, Comedy, Crime, Family, Mystery",0.234,0.074,0.136
1018,1179933,10 Cloverfield Lane,2016,United States,"After getting in a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?","Action, Drama, Horror, Mystery, Sci-Fi, Thriller",0.088,0.114,0.236
1019,2991516,13/13/13,2013,United States,"For millennia, calendars have added an extra day every four years. In doing so, they violated the ancient Mayan calendar. Now we are in the 13th month of the 13th year of the new millennium, and the few who survive will battle a world of demons.",Horror,0.092,0.5,0.494
1020,463854,28 Weeks Later,2007,"United Kingdom, Spain","28 Weeks Later picks up six months after the Rage Virus has decimated the city of London. The US Army has restored order and is repopulating the quarantined city, when a carrier of the Rage Virus enters London and unknowingly re-ignites the spread of the deadly infection and the nightmare begins... again.","Action, Horror, Sci-Fi",0.114,0.104,0.222
1021,389722,30 Days of Night,2007,"United States, New Zealand","This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.","Action, Horror, Thriller",0.062,0.118,0.286
1022,44008,A Christmas Carol,1951,United Kingdom,"Stubbornly refusing to believe in Christmas, and to be separated from his inexhaustible wealth, the Victorian money lender and parsimonious recluse, Ebenezer Scrooge (Alastair Sim), can't be bothered with the poor and destitute at the most festive time of the year. Intent on spending the holy night alone, instead, the sceptical curmudgeon is visited by an unexpected and sympathetic friend, Jacob Marley (Sir Michael Hordern), who will pave the way for the inevitable visitation of the otherworldly spirits of Christmas Past (Michael Dolan), Present (Francis De Wolff), and Yet to Come (Czeslaw Konarski). But, what do the pale ghosts want? Can a wicked old miser admit the error in his ways, and embrace change? In the end, is Scrooge ready to love and be loved?","Drama, Fantasy",0.144,0.1,0.266
1023,95159,A Fish Called Wanda,1988,"United Kingdom, United States","In London, Georges Thomason (Tom Georgeson), his seductive American girlfriend Wanda Gershwitz (Jamie Lee Curtis), and their associate Ken Pile (Sir Michael Palin) are planning their latest crime, a diamond heist that should net them thirteen million pounds sterling. They plan on leaving the country with the goods after the heist. On Wanda's recommendation, they enlist the help of her brother, Otto West (Kevin Kline), a weapons expert, for this heist. In reality, Otto is not Wanda's brother, but her latest lover, a dimwit who gets off on his own body odor, who believes he's an intellectual because he reads Nietzsche, and who does not tolerate being called stupid by anyone. Wanda has one weakness in men which is how Otto was able to get her to be his lover: speaking Italian in seduction. Wanda and Otto plan to double cross Georges by having him arrested for the heist, while they abscond with the jewels. Wanda further plans to triple cross Otto by eliminating him from the picture after she has the jewels. They are able to get Georges arrested with him not knowing who tipped the Police off, in the process, Georges being implicated by an elderly eyewitness named Eileen Coady (Patricia Hayes). With Georges in jail, Wanda and Otto discover that he in turn has protected his investment by moving the jewels from their agreed location to a hidden one, he not telling anyone except Ken some hint of where they are. Ken, an animal lover with an extreme stuttering problem, is given a task by Georges: kill Mrs. Coady before she is able to testify against him, as she is the crown's primary witness. Meanwhile, Wanda has a plan of her own to reach her end goal: seduce George's defense lawyer, Archie Leach (John Cleese), and find out any and all of Georges' secrets concerning the heist, including the location of the jewels. Archie may be easy prey for Wanda's seduction, as his wife, Wendy (Maria Aitken), is a self-absorbed woman who pays Archie little attention. Otto may throw a wrench into Wanda's plans if he finds out what she's doing, only feeling that she being solely his lover trumps all else.","Comedy, Crime",0.176,0.056,0.166
1024,2194499,About Time,2013,United Kingdom,"At the age of 21, Tim Lake (Domhnall Gleeson) discovers he can travel in time... The night after another unsatisfactory New Year party, Tim's father (Bill Nighy) tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life-so he decides to make his world a better place...by getting a girlfriend. Sadly, that turns out not to be as easy as you might think. Moving from the Cornwall coast to London to train as a lawyer, Tim finally meets the beautiful but insecure Mary (Rachel McAdams). They fall in love, then an unfortunate time-travel incident means he's never met her at all. So they meet for the first time again-and again-but finally, after a lot of cunning time-traveling, he wins her heart. Tim then uses his power to create the perfect romantic proposal, to save his wedding from the worst best-man speeches, to save his best friend from professional disaster and to get his pregnant wife to the hospital in time for the birth of their daughter, despite a nasty traffic jam outside Abbey Road. But as his unusual life progresses, Tim finds out that his unique gift can't save him from the sorrows and ups and downs that affect all families, everywhere. There are great limits to what time travel can achieve, and it can be dangerous too.","Comedy, Drama, Fantasy, Romance, Sci-Fi",0.27,0.064,0.18
1025,1815862,After Earth,2013,United States,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.","Action, Adventure, Sci-Fi",0.094,0.12,0.19
1026,1014759,Alice in Wonderland,2010,"United States, United Kingdom","Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called ""Underland,"" she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason--to conquer the horrific Jabberwocky and restore the rightful queen to her throne.","Adventure, Family, Fantasy",0.194,0.166,0.148
1027,1313092,Animal Kingdom,2010,Australia,"Despite being no saint herself, Julia Cody has shielded her seventeen year old son, Joshua ""J"" Cody, from her Melbourne-based criminal relatives who they have not seen in years. After Julia dies in front of J's eyes from a self-inflicted heroin overdose, J, who is slightly detached from life, feels he has no choice but to contact his maternal grandmother, Janine ""Smurf"" Cody, the family matriarch, for a place to live. Smurf rules the family with a borderline incestuous love over her three sons, the quietly menacing Andrew ""Pope"" Cody, the hyperactive Craig Cody, and the barely of age Darren Cody. Pope and his best friend, Barry ""Baz"" Brown, are armed robbers, with Darren their up and coming apprentice, while Craig is a mid level drug dealer. Melbourne's Armed Robbery Squad is after specifically Pope, who is hiding out. But when the standoff between the Codys and the Armed Robbery Squad is brought up a notch, an all out war ensues, with some casualties and J caught in the middle. The only grounding in J's life is his girlfriend, Nicky Henry. With those casualties comes an investigation by Homicide Detective Senior Sergeant Nathan Leckie, who knows the Codys are involved in some of those deaths. As Leckie tries to get J on his side, J has to figure out how best to get himself out from the middle, where he trusts neither side. J also wants to figure out how to exact what he considers justice in an all around bad situation.","Crime, Drama",0.15,0.082,0.226
1028,2870612,"As Above, So Below",2014,United States,"Miles of twisting catacombs lie beneath the streets of Paris, the eternal home to countless souls. When a team of explorers ventures into the uncharted maze of bones, they uncover the dark secret that lies within this city of the dead. A journey into madness and terror, As Above, So Below reaches deep into the human psyche to reveal the personal demons that come back to haunt us all.","Horror, Mystery, Thriller",0.116,0.098,0.238
1029,96874,Back to the Future Part II,1989,United States,"Marty McFly has only just gotten back from the past, when he is once again picked up by Dr. Emmett Brown and sent through time to the future. Marty's job in the future is to pose as his own son to prevent him from being thrown in prison. Unfortunately, things get worse when the future changes the present.","Adventure, Comedy, Sci-Fi",0.108,0.08,0.134
1030,302297,Barely Legal,2003,"Germany, United States","Deacon, Matt and Fred will do anything for even a glimpse of sex and spend their mornings pirating porno movies from Fred's after school job at the video store. But when Fred is fired, the well runs dry, and our heroes come up with a new plan: make their own ""adult"" film.",Comedy,0.204,0.07,0.17
1031,454082,Black Christmas,2006,"United States, Canada","In the 70's, the boy Billy is born with yellow skin due to a liver disease and his dysfunctional mother rejects him. Later he witnesses his mother and her lover killing his beloved father and burying him in the basement of their house, and he is locked in the attic alone along his childhood. When he is a teenager, he is sexually abused by his mother and she has a baby girl called Agnes. During Christmas, the deranged Billy escapes from his imprisonment, kills his mother and stepfather and blinds one eye of Agnes. He is declared insane and his sister is sent to an orphanage. In the present days, Billy escapes from the Clark Sanatorium to spend Christmas with his family. Meanwhile, his former house is the Delta Alpha Kappa sorority house in the campus of the Clement University, and the housemother and the sisters Kelli Presley, Dana, Lauren Hannon, Megan, Heather, Megan Helms, Melissa and Eve Agnew are preparing the house for Christmas party in a stormy night while Clair Crosby is in her room writing a card to bury the hatchet with her sister. When three sisters vanish, the others receive weird phone calls and believe something is wrong, but they find that they are trapped in the location.",Horror,0.076,0.12,0.246
1032,303732,Bloody Murder 2: Closing Camp,2003,United States,"Trevor Moorhouse returns! Coming to Placid Pines is difficult for Tracy, who's brother, Jason, was one of Trevor's victims near the end of the original. When Tracy's nightmares begin to come true as one by one the counselors are murdered. Someone is hunting them through the pitch-black Forest and is determined to kill them all.","Drama, Horror, Mystery, Thriller",0.186,0.254,0.268
1033,96969,Born on the Fourth of July,1989,United States,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.","Biography, Drama, War",0.164,0.098,0.266
1034,372183,The Bourne Supremacy,2004,"United States, Germany","Two years ago, Jason Bourne thought he had walked away from his past. But now the past catches up to Jason Bourne when the CIA threatens to ruin his new life. Bourne and Marie have maintained their anonymous, underground existence at the cost of permanence. Fueled by splintered nightmares and haunted by the past he cannot remember, Bourne moves Marie from city to city, trying to remain one step ahead of the threat implicit in every unexplained stranger's glance, every ""wrong number"" phone call--that at any second, without any warning, he might get pulled back into the world he hopes he left behind.","Action, Mystery, Thriller",0.168,0.102,0.202
1035,810784,Bright Star,2009,"United Kingdom, Australia, France","It's 1818 in Hampstead Village on the outskirts of London. Poet Charles Brown lives in one half of a house, the Dilkes family the other. Through association with the Dilkes, the fatherless Brawne family knows Mr. Brown. Mr. Brown and the Brawne's eldest daughter, Fanny, don't like each other. She thinks him arrogant and rude; he feels that she's a pretentious flirt, knowing only how to sew (admittedly well as she makes all her own fashionable clothes), and voicing opinions on subjects about which she knows nothing. Insecure struggling poet John Keats comes to live with his friend, Mr. Brown. Miss Brawne and Mr. Keats have a mutual attraction to each other, but their relationship is slow to develop, in part, since Mr. Brown does whatever he can to keep the two apart. Other obstacles face the couple, including their eventual overwhelming passion for each other clouding their view of what the other does, Mr. Keats' struggling career, which offers him little in the way of monetary security (which will lead to Mrs. Brawne not giving consent for them to marry), and health issues which had earlier taken the life of Mr. Keats' brother, Tom.","Biography, Drama, Romance",0.14,0.064,0.382
1036,87050,Children of the Corn,1984,United States,"A boy preacher named Isaac goes to Gatlin, Nebraska and gets all the children to murder every adult in town. A young couple on a road trip stop in Gatlin to report a murder and seek help, but the town seems deserted. They are soon trapped in Gatlin with little chance of getting out alive.","Horror, Thriller",0.1,0.092,0.198
1037,85346,Class,1983,United States,"Jonathan, a naive country boy, gets a scholarship to a classy prep school, where he rooms with suave, rich and handsome Skip. Skip decides it is his duty to see that Jonathan loses his virginity, so he sends Jonathan to Chicago, where Jonathan meets Ellen, a beautiful older woman, and they be- gin an affair which ends abruptly when Ellen discovers Jonathan is 17. During Christmas break, Jonathan visits Skip's house and discovers that Ellen is Skip's mother. Ellen tells Jonathan to leave when he rejects her advances, but then begins calling him and begging to see him. Finally, Jonathan agrees to meet her and plans to end the affair, but Ellen seduces him--and that's when Skip, who followed Jonathan, discovers them.","Comedy, Drama, Romance",0.166,0.106,0.27
1038,389860,Click,2006,United States,"Michael Newman (Sandler) is a hard working family man, who must please his boss (Hasselhoff), in order to get promoted. Problem is he gets less time with his family, and wishes for a remote in which he can control his life. This soon comes true for Newman, when he meets Morty (Walken), a crazy sales clerk, who has the ultimate remote. A remote in which he can do anything, including muting, skipping and dubbing his life. He finds this to be the opportunity in which he can not only skip every argument, but also skip to his promotion. He sees this as a good idea, until the remote goes horribly wrong.","Comedy, Drama, Fantasy, Romance",0.12,0.1,0.214
1039,112697,Clueless,1995,United States,"Cher, a high school student in Beverly Hills, must survive the ups and downs of adolescent life. Her external demeanor at first seems superficial, but rather it hides her wit, charm, and intelligence which help her to deal with relationships, friends, family, school, and the all-important teenage social life.","Comedy, Romance",0.25,0.082,0.13
1040,118887,Cop Land,1997,United States,"Sometime in the 1970's, police officers from New York City wanted a safe haven to live, away from the dangers of the streets of New York City, this is when they established a ""Cop Land"" in the small New Jersey town of Garrison. Freddy Heflin who was always admired by the New York cops wanted to become one, but because he was deaf in one ear this prevents him from achieving his goal, but has become sheriff of Garrison. Recently there have been a dark omen surrounding the NYPD, and Freddy is now investigating on this case, then Internal Affairs officer Mo Tilden is also on the case and asks Freddy for help, but Freddy could not. Now Freddy suspects that a New York City cop named Ray Donlan might be one of the many cops who is corrupted by the mob and other criminals. Now, Freddy must find a cop who is nicknamed ""Superboy"" who can testify against Donlan and protect him, before Donlan finds Superboy and kills him.","Crime, Drama, Thriller",0.122,0.106,0.256
1041,1667307,Damsels in Distress,2011,United States,"Violet and her two cohorts attempt to help their ""less-fortunate"" students at Seven Oaks College - primarily by running a Suicide Prevention Centre and offering their off-beat advice whenever they get a chance. Violet's newest rescue is transfer student, Lily, and Violet wants to teach her how to talk and dress properly, and how to select appropriate men to be interested in. Along their way in helping everybody at the college, the damsels teach the fraternity doofi to hit the books, they get their hearts broken, but then attempt to start an international dance craze.","Comedy, Drama, Romance",0.238,0.058,0.182
1042,99371,Days of Thunder,1990,United States,"Cole Trickle enters the high-pressure world of Nascar racing. He's a hot driver with a hot temper, and this attitude gets him into trouble not only with other drivers, but members of his own team as well.","Action, Drama, Sport",0.286,0.102,0.182
1043,377749,Dead Birds,2004,United States,"In Civil War-era Alabama, a band of outlaws takes refuge at an abandoned plantation after robbing a bank that held a cache of Confederate gold. Led by William, the group includes Sam, Todd, Annabelle, Clyde and Joseph. They intend to flee to Mexico, but nightfall and a thunderstorm force the robbers to remain in place. As the night wears on, each member of the group begins to have visions of the atrocities that occurred within the house. As supernatural forces begin to manifest themselves, the six turn on one another.","Horror, Thriller, Western",0.068,0.146,0.216
1044,453467,Deja Vu,2006,"United States, United Kingdom","In the wake of a devastating terrorist attack on a slow New Orleans ferry, the A.T.F. special agent, Doug Carlin, joins an experimental top-secret government program to find the bomber. Designed to bend the very fabric of time, this state-of-the-art technology enables the user to observe a detailed representation of what happened four days and six hours in the past, tracking the target's every move prior to the attack. However, the man responsible for the deadly explosion is bound to strike again. Can Carlin figure out who he is, when he is always precisely four days behind?","Action, Crime, Sci-Fi, Thriller",0.094,0.114,0.22
1045,1196141,Diary of a Wimpy Kid,2010,"United States, United Kingdom","To Greg Heffley, middle school is the dumbest idea ever invented. It's a place rigged with hundreds of social landmines, not the least of which are morons, wedgies, swirlies, bullies, lunchtime banishment to the cafeteria floor - and a festering piece of cheese with nuclear cooties. To survive the never-ending ordeal and attain the recognition and status he feels he so richly deserves, Greg devises an endless series of can't-miss schemes, all of which, of course, go awry. And he's getting it all down on paper, via a diary - ""it's NOT a diary, it's a journal!"" Greg insists, preferring the less-sissyfied designation - filled with his opinions, thoughts, tales of family trials and tribulations, and (would-be) schoolyard triumphs. ""One day when I'm famous,"" writes Greg, ""I'll have better things to do than answer people's stupid questions all day."" So was born the Wimpy Kid's diary.","Comedy, Drama, Family",0.214,0.076,0.2
1046,22835,Dr. Jekyll and Mr. Hyde,1931,United States,"Based on the story by Robert Louis Stevenson, Dr. Henry Jekyll believes that there are two distinct sides to men - a good and an evil side. He believes that by separating the two man can become liberated. He succeeds in his experiments with chemicals to accomplish this and transforms into Hyde to commit horrendous crimes. When he discontinues use of the drug it is already too late...","Horror, Sci-Fi",0.124,0.076,0.262
1047,5294518,Eli,2019,United States,,"Drama, Horror, Mystery, Thriller",0.166,0.1,0.226
1048,146675,End of Days,1999,United States,"On December 28th, 1999, the citizens of New York City are getting ready for the turn of the millennium. However, the Devil decides to crash the party by coming to the city, inhabiting a man's body, and searching for his chosen bride, a 20-year-old woman named Christine York. If he bears her child between 11:00 PM and midnight on New Year's Eve, the world will end, and the only hope lies within an atheist ex-cop named Jericho Cane, who no longer believes in God because of the murder of his wife and daughter.","Action, Fantasy, Horror, Thriller",0.108,0.19,0.142
1049,67065,Escape from the Planet of the Apes,1971,United States,"Following the events in ""Beneath the Planet of the Apes"", Cornelius and Zira flee back through time to 20th Century Los Angeles, where they face fear and persecution similar to what Taylor and Brent suffered in the future, and discover the origins of the stream of events that will shape their world.","Action, Sci-Fi",0.07,0.082,0.216
1050,360556,Fahrenheit 451,2018,United States,,"Drama, Sci-Fi, Thriller",0.086,0.172,0.282
1051,817177,Flipped,2010,United States,"In 1957, when second-graders Bryce Loski and Julianna ""Juli"" Baker first meet, Juli knows it's love, but Bryce isn't so sure and tries to avoid Juli. By the sixth grade, in 1961, Bryce tries to get rid of Juli by dating Sherry Stalls, whom Juli despises. However, Bryce's best friend, Garrett, takes an interest in Sherry and eventually tells her the truth about Bryce asking her out; she doesn't take it well. From Juli's perspective, Bryce returned her feelings, but was shy. After finding out Bryce and Sherry broke up, she thought she could have Bryce back. But then they reconsider their decisions as time goes on. In 1962, Bryce's grandfather Chet Duncan moves in with the family. Chet has different views about Juli. There's a large, old sycamore tree that Juli loves which no one else understands. One day, it's cut down by a group of landscapers so a house can be built there, despite Juli's opposition. She becomes very depressed afterwards, as the tree let her see the world in a more enlightened way. Her father gives her a painting of the tree.","Comedy, Drama, Romance",0.234,0.07,0.2
1052,221183,Fogg's Millions,1914,United States,"Old Peter Fogg, uncle to William Fogg, has a stroke of paralysis and is ordered to the seaside by Dr. Jack Manly, who is in love with Milly, William Fogg's daughter. Milly, however, is in love with Loring, an adventurer, whom Jim Marvin, William Fogg's gardener, believes to be the man that eloped with his (Jim's) wife. The gardener tells Manly of his suspicions and swears vengeance should they prove to be true. Milly, horrified, overhears the conversation. Grace Marvin, an adventuress, hears of Peter Fogg's millions, and scheming to get possession of them, scrapes up an acquaintance with the old man. Grace's pretended kindness and affection win old Peter's love and he marries her. Loring, hearing his old friend and sweetheart, Grace, has married the Fogg millions, at once ceases his attentions to Milly and hastens to the seaside to renew his acquaintance with Grace. Old Fogg finds Loring and Grace in each other's arms, has an apoplectic stroke and drops dead, leaving Grace his sole heir. She and Loring return to town and announce their coming marriage. Meanwhile, Jim Marvin's suspicions concerning Loring are confirmed and he visits the Fogg home, with the intention of shooting his enemy. There he finds Grace is his former wife. He has Grace arrested for bigamy and frightens Loring so that he leaves the place forever. Milly marries Jack Manly and the Fogg Millions revert to the rightful heir.","Short, Drama",0.188,0.06,0.398
1053,210688,Fortune Cookie,1999,United States,"Three very different dating couples end up in the same late Chinese restaurant where a seer gives each diner a personalized fortune. A teen geek is dining with a blond cheerleader, who is there only to make her boy friend jealous. Her independent-minded mother is also there with her long-time beau, who is trying to gather his nerve to propose. The geek's older sister is also there with a DJ whom she met at a book club. All of the individuals are shown to have flaws and assets, which makes for a well-rounded story and good insights into relation's expectations of males and females today.","Comedy, Drama",0.19,0.064,0.228
1054,82405,The Four Seasons,1981,United States,"Three middle-aged wealthy couples take vacations together in Spring, Summer, Autumn and Winter. Along the way we are treated to mid-life, marital, parental and other crises.","Comedy, Drama",0.354,0.064,0.156
1055,120681,From Hell,2001,"United States, Czech Republic, United Kingdom","It is 1888 in London, and the unfortunate poor lead horrifying lives in the city's deadliest slum, Whitechapel. Harassed by gangs and forced to walk the streets for a living, Mary Kelly and her small group of companions trudge on through this daily misery, their only consolation being that things can't get any worse. Yet things somehow do when their friend Ann is kidnapped and they are drawn into a conspiracy with links higher up than they could possibly imagine. The kidnapping is soon followed by the gruesome murder of another woman, Polly, and it becomes apparent that they are being hunted down, one by one. Sinister even by Whitechapel standards, the murder grabs the attention of Inspector Fred Abberline, a brilliant yet troubled man whose police work is often aided by his psychic abilities. Abberline becomes deeply involved with the case, which takes on personal meaning to him when he and Mary begin to fall in love. But as he gets closer to the truth, Whitechapel becomes more and more dangerous for Abberline, Mary, and the other girls. Whomever is responsible for the grisly acts is not going to give up his secret without a fight. Will they be able to survive the avenging force that has been sent after them from Hell?","Horror, Mystery, Thriller",0.106,0.094,0.24
1056,40394,The Golden Eye,1948,United States,"A gold mine in Arizona, that was formerly losing a lot of money, suddenly turns into a veritable money-making machine. However, the owner, instead of being happy about his now profitable business, insists to Charlie that something is fishy and that someone is out to murder him. Charlie and his ""crew"" travel to the mine, pretending to be tourists staying at a nearby dude ranch so as not to arouse suspicion, and discover that the owner may well be right--it looks like the mine is being used as a cover for criminal activities, and that someone is indeed out to murder him.","Comedy, Crime, Mystery, Thriller",0.064,0.096,0.18
1057,1133985,Green Lantern,2011,United States,"In a mysterious universe, the Green Lantern Corps, an elite defense force of peace and justice have existed for centuries. Reckless test pilot Hal Jordan acquires superhuman powers when he is chosen by the Ring, the willpower-fed source of power. Reluctantly at first, he takes on the challenge after the death of Abin Sur, the finest Green Lantern. Putting his self-doubts aside, and spurred on by his sense of duty and love for his beautiful, intellectually equal, colleague, Carol Ferris, he is soon called to defend mankind from Parallax, a powerful, evil being who feeds on fear. Hal Jordan is the universe's last chance, as many Green Lanterns have been killed and the Corps is weakened, and he might just be the right Green Lantern for the duty of keeping the world safe from harm.","Action, Adventure, Sci-Fi",0.18,0.104,0.16
1058,424136,Hard Candy,2005,United States,"After having online chat room chats for three weeks, ""Thonggrrrl14"" convinces ""Lensman319"" to meet in person in a public place, they being up front that they are a fourteen year old girl and thirty-two year old man respectively. They are indeed precocious fourteen year old Hayley Stark and thirty-two year old photographer Jeff Kohlver. Their interactions, including their meeting, are laced with indirect sexual innuendo, most specifically on Hayley's part, although Jeff is clear also in an indirect manner that he does not have sex with minors. Regardless, Hayley is further able to convince Jeff to continue their face-to-face at his place. There, both Hayley and Jeff's true intentions come to light, their meeting which was no accident on either side, and the intentions which may be incompatible and have serious and deadly consequences.","Drama, Thriller",0.17,0.272,0.288
1059,2257436,Hate Crime,2012,United States,,"Action, Horror, Thriller",0.252,0.076,0.198
1060,165361,Highway,2002,United States,"Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?","Crime, Drama",0.14,0.12,0.208
1061,3640682,I Smile Back,2015,United States,"Laney Brooks does bad things. Married with kids, she takes the drugs she wants, sleeps with the men she wants, disappears when she wants. Now, with the destruction of her family looming, and temptation everywhere, Laney makes one last desperate attempt at redemption.",Drama,0.184,0.098,0.26
1062,309698,Identity,2003,United States,"Malcolm Rivers has been convicted as the perpetrator of several murders and is sentenced to death. An eleventh hour defense by his lawyers and psychiatrist that Malcolm is insane based on new evidence has resulted in them meeting with the prosecutors and the judge to discuss if the verdict should be overturned. Meanwhile, on a dark night during a torrential rainstorm in the Nevada desert, a series of chain reaction events results in several people needing to stay at an out of the way motel managed by Larry. They are: ex-cop now limo driver Ed, and his client Caroline, a diva of a once famous actress; quiet adolescent Timmy, his stepfather George, and his mother Alice, who was seriously injured when Ed accidentally ran over her as she watched George change their flat tire; prostitute Paris, who was the unwitting cause of George's flat tire; newlyweds Lou and Ginny, whose marriage is based on a lie; and Police Officer Rhodes, who was en route escorting prisoner Robert to his new institution. They all can't leave the area because of washed out roads, all the other businesses around the motel are closed because of the storm, and all communication in and out is not functioning also because of the storm. One by one, they are murdered, the murderer leaving a calling card of a motel room key, starting with the room 10 key and working his way presumably to the room 1 key when the last person will be dead. Those still alive band somewhat together under Officer Rhodes and Ed's direction to find out which of the eleven is the murderer, and if, based on one of their theories, that they were brought to the motel by some force by the murderer as his intended targets. Whether those still alive can discover who the murderer is, discover why he has chosen to kill them, and be able to subdue him may well determine Malcolm's fate.","Mystery, Thriller",0.086,0.124,0.23
1063,210742,If I Had a Hammer,1999,United States,,Drama,0.124,0.11,0.206
1064,780536,In Bruges,2008,"United Kingdom, United States","London based hit men Ray and Ken are told by their boss Harry Waters to lie low in Bruges, Belgium for up to two weeks following their latest hit, which resulted in the death of an innocent bystander. Harry will be in touch with further instructions. While they wait for Harry's call, Ken, following Harry's advice, takes in the sights of the medieval city with great appreciation. But the charms of Bruges are lost on the simpler Ray, who is already despondent over the innocent death, especially as it was his first job. Things change for Ray when he meets Chloe, part of a film crew shooting a movie starring an American dwarf named Jimmy. When Harry's instructions arrive, Ken, for whom the job is directed, isn't sure if he can carry out the new job, especially as he has gained a new appreciation of life from his stay in the fairytale Bruges. While Ken waits for the inevitable arrival into Bruges of an angry Harry, who feels he must clean up matters on his own, Ray is dealing with his own problems, not only with Harry, but with a Canadian couple and a half-blind thief named Eirik. Ray hopes he can count on both Chloe and Ken to help him carve out a new life for himself. In the end, Harry, involved in an incident with Jimmy, may have to keep to his own principles.","Comedy, Crime, Drama, Thriller",0.136,0.166,0.186
1065,367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,United States,"During the Cold War, Soviet Agents watch Professor Henry ""Indiana"" Jones, Jr. (Harrison Ford), when a young man brings him a coded message from an aged, demented colleague, Professor Harold Oxley (Sir John Hurt). Led by the brilliant Irina Spalko (Cate Blanchett), the Soviets tail Jones and the young man, Mutt Williams (Shia LeBeouf), to Peru. With Oxley's code, they find a legendary skull made of a single piece of quartz. If Jones can deliver the skull to its rightful place, all may be well. But if Irina takes it to its origin, she'll gain powers that could endanger the West. Aging professor and young buck join forces with a woman from Jones' past, Marion Ravenwood (Karen Allen), to face the dangers of the jungle, Russia, and the supernatural.","Action, Adventure",0.198,0.098,0.174
1066,804497,It's Kind of a Funny Story,2010,United States,"Craig is a high-school junior, in the gifted program, infatuated with his best friend's girl. When he realizes he's suicidal, he checks himself into the psychiatric ward of a hospital, thinking they'll do an observation, help him, and send him home in time for school the next day. Once in, however, he must stay for a week; the juvenile ward is being renovated, so he's in with adults as well as a few youths. Bobby, a man with a young daughter, shows him around; Craig notices Noelle, about his age. He tries to keep his friends from finding out where he is. Little things: he draws, goes to therapy, sings, helps Bobby rehearse an interview. Is this the stuff of insight?","Comedy, Drama, Romance",0.23,0.074,0.2
1067,1616195,J. Edgar,2011,United States,"Biopic of J. Edgar Hoover (Leonardo DiCaprio) told by Hoover as he recalls his career for a biography. Early in his career, Hoover fixated on Communists, anarchists, and any other revolutionary taking action against the U.S. government. He slowly builds the agency's reputation, becoming the sole arbiter of who gets hired and fired. One of his hires is Clyde Tolson (Armie Hammer), who is quickly promoted to Assistant Director and was Hoover's confidant and companion for the rest of Hoover's life. Hoover's memories have him playing a greater role in the many high profile cases in which the F.B.I. was involved, the Lindbergh baby kidnapping, the arrest of bank robbers like John Dillinger, and also show him to be quite adept at manipulating the various politicians with whom he worked over his career, thanks in large part to his secret files.","Biography, Drama, Romance",0.116,0.092,0.216
1068,369610,Jurassic World,2015,United States,"Twenty-two years after the original Jurassic Park failed, the new park, also known as Jurassic World, is open for business. After years of studying genetics, the scientists on the park genetically engineer a new breed of dinosaur, the Indominus Rex. When everything goes horribly wrong, will our heroes make it off the island?","Action, Adventure, Sci-Fi",0.184,0.122,0.202
